"","game_id","play_id","avg_play_efficiency","peak_frame_efficiency","final_frame_efficiency","total_frames_analyzed","nfl_id","player_name"
"34",2023092500,2658,14.010880691577,28.0420796257826,7.26222214526275,34,56056,"Trey Palmer"
"35",2023092500,2728,38.3254597035219,69.0985797533697,41.1115501326674,43,56056,"Trey Palmer"
"36",2023092500,3272,4.62322721043005,13.1093203089373,12.5538723552594,22,56056,"Trey Palmer"
"37",2023092500,3307,10.9559906274223,19.7935403766632,19.7935403766632,24,56056,"Trey Palmer"
"38",2023092500,3359,4.79710670541432,14.7084584800457,14.7084584800457,17,56056,"Trey Palmer"
"39",2023092500,3406,7.20527913780592,11.4394164055835,9.72886933930826,16,56056,"Trey Palmer"
"40",2023092500,3436,1.93098888239488,4.1312088195329,4.12198284472415,21,56056,"Trey Palmer"
"41",2023092500,3481,2.40975847374632,4.45701766398834,4.31969417674331,13,56056,"Trey Palmer"
"42",2023100107,455,6.20824380943232,11.0359187611451,9.91336878774155,28,56056,"Trey Palmer"
"43",2023100107,584,12.5033340634645,24.2059084296394,24.2059084296394,22,56056,"Trey Palmer"
"44",2023100107,808,-3.90468412689766,0.585743611635336,0.585743611635336,33,56056,"Trey Palmer"
"45",2023100107,831,12.3375219881531,17.8648299092172,16.7044258038417,35,56056,"Trey Palmer"
"46",2023100107,1195,5.13657072835605,11.8874809380123,11.8874809380123,28,56056,"Trey Palmer"
"47",2023100107,1220,7.05549399223495,10.8679934668775,8.1161627802671,20,56056,"Trey Palmer"
"48",2023100107,1374,22.3552623024577,95.7182836303508,47.264039900764,37,56056,"Trey Palmer"
"49",2023100107,1451,9.28795751087875,17.2476291175296,17.2476291175296,19,56056,"Trey Palmer"
"50",2023100107,1564,20.2427587958967,28.0392235429612,24.5913853768461,23,56056,"Trey Palmer"
"51",2023100107,1634,10.4807643915299,19.3502073883826,10.5060797012863,39,56056,"Trey Palmer"
"52",2023100107,1936,12.3123343838257,20.7441053510214,20.7441053510214,18,56056,"Trey Palmer"
"53",2023100107,1968,5.21241049211414,10.8373196978754,10.8373196978754,24,56056,"Trey Palmer"
"54",2023100107,2020,53.9499817207142,129.131821214456,89.6687859959087,41,56056,"Trey Palmer"
"55",2023100107,2097,8.58541759680806,12.8464112996721,8.26034480327004,22,56056,"Trey Palmer"
"56",2023100107,2127,18.2791012698342,35.2479131743945,35.2479131743945,23,56056,"Trey Palmer"
"57",2023100107,2214,8.00663415308536,16.1611670609914,16.1611670609914,14,56056,"Trey Palmer"
"58",2023100107,3178,28.3459607170362,136.608693104768,136.608693104768,32,56056,"Trey Palmer"
"59",2023100107,3843,10.7187006336766,25.0232380590055,24.8720168252843,23,56056,"Trey Palmer"
"60",2023100107,3894,8.1249591578008,16.3982376776737,16.3982376776737,23,56056,"Trey Palmer"
"61",2023100107,3919,0.678780352764311,3.76705781400359,3.76705781400359,21,56056,"Trey Palmer"
"62",2023100107,4000,16.0854511578402,57.3468649141358,37.3259739345454,39,56056,"Trey Palmer"
"63",2023100107,4063,7.15163706403409,15.0109543560004,15.0109543560004,14,56056,"Trey Palmer"
"64",2023100107,4093,11.7585887814218,21.5190085112621,7.03020103483521,77,56056,"Trey Palmer"
"65",2023101508,124,8.92339743301051,14.1949799406381,14.1949799406381,19,56056,"Trey Palmer"
"66",2023101508,147,31.8091163854895,111.312550922331,100.551984472046,28,56056,"Trey Palmer"
"67",2023101508,925,7.34625799435148,12.9855791823648,7.84341062172525,21,56056,"Trey Palmer"
"68",2023101508,1199,9.5129185833522,15.6610217118487,14.8220193147052,22,56056,"Trey Palmer"
"69",2023101508,1224,38.5987210846593,123.465899233126,116.467901199879,35,56056,"Trey Palmer"
"70",2023101508,1725,0,0,0,19,56056,"Trey Palmer"
"71",2023101508,1750,69.0479337443199,235.4821748006,235.4821748006,36,56056,"Trey Palmer"
"72",2023101508,2360,13.3915740195335,18.2072144406173,16.01938355736,28,56056,"Trey Palmer"
"73",2023101508,3205,92.4634928602853,209.595862521203,195.616796507543,44,56056,"Trey Palmer"
"74",2023101508,3230,19.0585040354414,103.890045012672,103.890045012672,27,56056,"Trey Palmer"
"75",2023101508,3650,6.17073881792207,20.890428491097,20.890428491097,23,56056,"Trey Palmer"
"76",2023101508,3673,6.96361544477626,16.241004826632,16.241004826632,21,56056,"Trey Palmer"
"77",2023101508,3729,10.6505219910451,27.8549803117775,27.8549803117775,17,56056,"Trey Palmer"
"78",2023101508,3754,35.9035830973356,81.0051647148313,76.2034138804159,42,56056,"Trey Palmer"
"79",2023101508,3809,28.1557523889418,64.280461889867,35.5793848750264,38,56056,"Trey Palmer"
"80",2023101508,3834,23.5009440977985,54.7958233865782,42.0704243757662,31,56056,"Trey Palmer"
"81",2023101508,3857,42.6534268664847,108.587349726076,98.1042327913777,39,56056,"Trey Palmer"
"82",2023101508,3880,27.9238129463733,48.3654853864047,48.3654853864047,35,56056,"Trey Palmer"
"83",2023101508,3903,20.4575665654604,66.6475465235082,66.6475465235082,29,56056,"Trey Palmer"
"84",2023102205,256,10.4367462810459,38.7165656875276,24.6447036091895,31,56056,"Trey Palmer"
"85",2023102205,279,10.3283581072118,15.3695855382496,8.0552046690181,41,56056,"Trey Palmer"
"86",2023102205,644,4.96872999344818,10.2369168004022,10.2369168004022,21,56056,"Trey Palmer"
"87",2023102205,715,3.89848754966872,8.63390996953864,8.28146787326527,20,56056,"Trey Palmer"
"88",2023102205,784,4.82170537034411,10.5931539696379,6.81328879275203,27,56056,"Trey Palmer"
"89",2023102205,968,9.59661460803093,16.8340461278066,12.7528689774798,29,56056,"Trey Palmer"
"90",2023102205,1057,11.6849101003558,14.96020063838,12.6303284948724,20,56056,"Trey Palmer"
"91",2023102205,1106,19.3459516758333,30.2867276729164,22.592450416075,26,56056,"Trey Palmer"
"92",2023102205,1432,9.77057293592318,18.4028345472717,18.4028345472717,31,56056,"Trey Palmer"
"93",2023102205,1457,19.8248109948102,66.663885428045,53.1655622504622,35,56056,"Trey Palmer"
"94",2023102205,1487,15.0791782208783,35.2801074002302,25.7031347672572,41,56056,"Trey Palmer"
"95",2023102205,1637,7.0057436556509,13.6675550740972,13.6675550740972,18,56056,"Trey Palmer"
"96",2023102205,1749,22.9724043223993,32.4358561789956,29.5701815831194,24,56056,"Trey Palmer"
"97",2023102205,1772,21.0537107991442,26.1316923613493,22.9390606102249,26,56056,"Trey Palmer"
"98",2023102205,2458,17.3275952408011,45.2660578539035,45.2660578539035,29,56056,"Trey Palmer"
"99",2023102205,3293,5.80727202089411,9.41312512003237,9.41312512003237,25,56056,"Trey Palmer"
"100",2023102205,3318,27.2593230137643,44.4337224681425,38.9422918382458,34,56056,"Trey Palmer"
"101",2023102205,3694,17.7243482583821,83.9353407979343,83.9353407979343,25,56056,"Trey Palmer"
"102",2023102205,3744,16.7903754770596,30.3469512925446,28.4821668587369,30,56056,"Trey Palmer"
"103",2023102205,3769,19.4130672190957,107.812680539684,107.812680539684,26,56056,"Trey Palmer"
"104",2023102205,3959,7.22829120091192,18.6497544926563,18.6497544926563,24,56056,"Trey Palmer"
"105",2023102205,3982,15.2792611275203,27.38052852093,19.0302332474335,30,56056,"Trey Palmer"
"106",2023102205,4063,12.0734593719805,21.8454194648303,21.8454194648303,26,56056,"Trey Palmer"
"107",2023102205,4149,19.2674461189037,24.8132013157539,24.118446699081,24,56056,"Trey Palmer"
"108",2023102600,109,8.42981741422847,14.8308114052637,14.8308114052637,24,56056,"Trey Palmer"
"109",2023102600,138,3.70350773139892,10.3500339788054,9.22978039170904,26,56056,"Trey Palmer"
"110",2023102600,210,20.2681931006571,48.7717381909131,48.7717381909131,18,56056,"Trey Palmer"
"111",2023102600,743,13.9025003143001,23.6539366548564,23.2945280187179,16,56056,"Trey Palmer"
"112",2023102600,1116,5.40138335715496,40.3193988134015,40.3193988134015,27,56056,"Trey Palmer"
"113",2023102600,1363,32.2947209461635,95.7707821324561,95.7707821324561,29,56056,"Trey Palmer"
"114",2023102600,1459,11.670605862921,22.6699391809519,22.6699391809519,20,56056,"Trey Palmer"
"115",2023102600,1482,21.9346360262844,26.9627869481038,25.0218064752447,20,56056,"Trey Palmer"
"116",2023102600,1997,7.82898789582632,12.8933455061462,12.8247456698176,20,56056,"Trey Palmer"
"117",2023102600,2055,13.7232051976173,32.8952657433964,32.8952657433964,19,56056,"Trey Palmer"
"118",2023102600,2080,9.77147826105233,13.1652022981871,9.15816579033131,21,56056,"Trey Palmer"
"119",2023102600,2163,29.55557504481,53.2420614539637,53.2420614539637,24,56056,"Trey Palmer"
"120",2023102600,2992,1.70497833584889,6.23096601465846,6.23096601465846,24,56056,"Trey Palmer"
"121",2023102600,3444,7.68199738274332,14.4208320078578,14.4208320078578,35,56056,"Trey Palmer"
"122",2023102600,3729,8.97806795977828,16.598506651257,16.3479706001134,22,56056,"Trey Palmer"
"123",2023102600,3752,24.1575229391388,45.2755508476003,43.4553369999121,34,56056,"Trey Palmer"
"124",2023102600,3843,27.3167259275229,50.3288626696715,19.4592040261732,37,56056,"Trey Palmer"
"125",2023102600,3868,17.0905146240099,34.4312669552156,12.9167785839931,31,56056,"Trey Palmer"
"126",2023102600,3928,3.5017789214625,12.8058482486691,12.8058482486691,19,56056,"Trey Palmer"
"127",2023102600,3953,9.00672875236274,15.9128827596769,14.9858924635567,20,56056,"Trey Palmer"
"128",2023102600,4052,34.9110542451607,91.7615285608612,91.7615285608612,31,56056,"Trey Palmer"
"129",2023102600,4096,12.0395966889689,31.2992106853665,15.5316207085868,39,56056,"Trey Palmer"
"130",2023102600,4175,20.4599004329515,38.885972424826,24.469110010348,30,56056,"Trey Palmer"
"131",2023102600,4198,18.5720806607023,30.6241265473993,30.6241265473993,15,56056,"Trey Palmer"
"132",2023102600,4260,22.6253672213337,48.435360385453,28.1725870842355,37,56056,"Trey Palmer"
"133",2023102600,4577,31.2273245696055,79.6798363393675,79.6798363393675,35,56056,"Trey Palmer"
"134",2023102600,4607,39.0767616898199,60.1718744332419,42.7166164208486,46,56056,"Trey Palmer"
"135",2023102600,4644,46.6144916484737,74.5049597881926,69.2840052126207,21,56056,"Trey Palmer"
"136",2023110505,145,0.48057245287889,0.560132331052184,0.560132331052184,22,56056,"Trey Palmer"
"137",2023110505,203,10.7346155699571,31.4972465384138,31.4972465384138,25,56056,"Trey Palmer"
"138",2023110505,226,26.6016836631314,36.1052434563978,34.9884143784987,46,56056,"Trey Palmer"
"139",2023110505,577,2.14291037225958,6.14967357417416,6.14967357417416,18,56056,"Trey Palmer"
"140",2023110505,709,6.73639200426662,10.3681759798463,9.09882745832163,19,56056,"Trey Palmer"
"141",2023110505,768,16.9705190600308,42.5678397232963,42.5678397232963,28,56056,"Trey Palmer"
"142",2023110505,837,6.06984344131144,12.3451080573209,12.3451080573209,34,56056,"Trey Palmer"
"143",2023110505,1111,42.9234085067303,93.371431732399,93.371431732399,40,56056,"Trey Palmer"
"144",2023110505,1386,23.6006831158764,34.2227128636304,28.0117207909177,28,56056,"Trey Palmer"
"145",2023110505,1768,13.3965749114918,19.5011117039298,18.5462847196032,25,56056,"Trey Palmer"
"146",2023110505,2138,10.642467577053,18.9474445378564,16.8411608049978,24,56056,"Trey Palmer"
"147",2023110505,2174,29.0433015432097,116.946661800801,116.946661800801,36,56056,"Trey Palmer"
"148",2023110505,2219,39.2721608759435,202.369485597636,202.369485597636,36,56056,"Trey Palmer"
"149",2023110505,2269,27.3605892207392,48.8430886279673,42.6787945625883,43,56056,"Trey Palmer"
"150",2023110505,2499,7.81629327425655,13.041140327662,9.21292217686472,21,56056,"Trey Palmer"
"151",2023110505,2853,-6.15507126211425,0,-5.55531327338822,34,56056,"Trey Palmer"
"152",2023110505,3257,7.82148769049555,24.4176988051862,20.6873706472034,37,56056,"Trey Palmer"
"153",2023110505,3725,15.8241732117928,30.8678018607256,21.0456676269568,31,56056,"Trey Palmer"
"154",2023110505,3955,18.2074423191512,23.4818960190081,22.307730730777,23,56056,"Trey Palmer"
"155",2023110505,4103,40.1307899711676,61.5880382960829,60.7632994436167,39,56056,"Trey Palmer"
"156",2023110505,4179,18.635805620352,54.8799810390127,54.0093091147821,33,56056,"Trey Palmer"
"157",2023110505,4222,14.3562574323278,18.2932414861976,17.9994206828318,23,56056,"Trey Palmer"
"158",2023111206,444,12.9776267500499,22.0659999472924,13.8895842165878,32,56056,"Trey Palmer"
"159",2023111206,511,37.2176797786903,65.8747376611991,61.7649821457882,35,56056,"Trey Palmer"
"160",2023111206,782,-1.30951548902943,-0.792850544243421,-1.31972634086794,22,56056,"Trey Palmer"
"161",2023111206,976,28.6539341739333,114.519932108156,114.519932108156,27,56056,"Trey Palmer"
"162",2023111206,1001,18.6846536404902,71.3477259438883,71.3477259438883,29,56056,"Trey Palmer"
"163",2023111206,1235,11.7831795271124,19.4016787702186,13.8379634950387,24,56056,"Trey Palmer"
"164",2023111206,1282,19.3735370622436,37.0654814312469,37.0654814312469,21,56056,"Trey Palmer"
"165",2023111206,1307,8.04926015387185,14.4456861138287,14.4456861138287,27,56056,"Trey Palmer"
"166",2023111206,1664,14.8539779834693,50.8577272917801,50.8577272917801,31,56056,"Trey Palmer"
"167",2023111206,1825,3.03194251019614,15.9064779123004,15.9064779123004,18,56056,"Trey Palmer"
"168",2023111206,1877,9.8114759821703,19.4506506233514,19.4506506233514,21,56056,"Trey Palmer"
"169",2023111206,1952,11.8547733513556,27.9551465039491,27.9551465039491,27,56056,"Trey Palmer"
"170",2023111206,1977,24.6231476997814,42.4954050337148,42.4954050337148,28,56056,"Trey Palmer"
"171",2023111206,2071,11.9326964197355,18.1028390639082,14.7732867719857,26,56056,"Trey Palmer"
"172",2023111206,2094,20.5404792023878,41.522106836943,41.522106836943,19,56056,"Trey Palmer"
"173",2023111206,2403,9.65067744149661,22.5890547912269,22.5890547912269,25,56056,"Trey Palmer"
"174",2023111206,2450,20.1074186800469,39.5151939864942,34.8112741070935,27,56056,"Trey Palmer"
"175",2023111206,2475,8.09449965731095,19.0230352084544,8.47474605463379,56,56056,"Trey Palmer"
"176",2023111206,2527,31.5252917950576,73.4080300908088,47.8240584582918,34,56056,"Trey Palmer"
"177",2023111206,3005,16.1352914899837,55.5322207436314,47.163610929791,30,56056,"Trey Palmer"
"178",2023111206,3308,10.9508585060151,28.4456349622993,28.4456349622993,25,56056,"Trey Palmer"
"179",2023111908,1369,24.2446398923365,112.149265969315,97.6407479510883,33,56056,"Trey Palmer"
"180",2023111908,1519,21.3895506513156,27.7272278352391,22.8418827158235,24,56056,"Trey Palmer"
"181",2023111908,1993,9.60503438462388,37.2767525053504,37.2767525053504,31,56056,"Trey Palmer"
"182",2023111908,2016,21.4470222370756,34.9855266053965,29.1915872656254,22,56056,"Trey Palmer"
"183",2023111908,2041,8.08825215197564,23.6428668146414,23.6428668146414,23,56056,"Trey Palmer"
"184",2023111908,2274,14.5374486093014,51.3728124389628,44.1457903392858,32,56056,"Trey Palmer"
"185",2023111908,2359,21.7519292724965,31.1298112486447,31.1298112486447,20,56056,"Trey Palmer"
"186",2023111908,2382,27.0746250410554,49.3528358726199,48.8273794955201,30,56056,"Trey Palmer"
"187",2023111908,2774,11.2954990302966,21.9447988208359,21.9447988208359,18,56056,"Trey Palmer"
"188",2023111908,2819,12.5980508254246,20.700127291247,20.061125692147,26,56056,"Trey Palmer"
"189",2023111908,3083,9.36810906190315,41.4044803817639,34.6134987905156,29,56056,"Trey Palmer"
"190",2023111908,3113,8.14773765660215,17.740198672777,17.3051373898541,28,56056,"Trey Palmer"
"191",2023111908,3143,3.60678815649871,14.4361210435125,14.4361210435125,22,56056,"Trey Palmer"
"192",2023111908,3190,6.90870811474912,16.1603254581392,5.57713937751847,33,56056,"Trey Palmer"
"193",2023111908,3215,8.11335475572648,14.5737073870984,14.5737073870984,24,56056,"Trey Palmer"
"194",2023111908,3240,13.5552663977911,19.6703691137075,15.3976796765017,24,56056,"Trey Palmer"
"195",2023111908,3265,15.9455128975335,65.1064462130527,65.1064462130527,28,56056,"Trey Palmer"
"196",2023111908,3290,11.7872353086806,22.3182219985725,9.94569173275838,23,56056,"Trey Palmer"
"197",2023111908,3315,8.00870141185989,22.243609940845,22.243609940845,23,56056,"Trey Palmer"
"198",2023111908,3391,29.5585288494624,83.5893717654607,83.5893717654607,30,56056,"Trey Palmer"
"199",2023111908,3416,-0.674587571790995,12.5778249014756,12.5778249014756,19,56056,"Trey Palmer"
"200",2023111908,3446,22.984119505134,41.6462294315109,41.6462294315109,23,56056,"Trey Palmer"
"201",2023111908,3476,11.4242480411064,22.2018374192201,22.2018374192201,25,56056,"Trey Palmer"
"202",2023111908,3631,5.8535202389224,13.6737351822702,13.6737351822702,30,56056,"Trey Palmer"
"203",2023111908,3659,12.7061505216669,31.4039403386152,31.4039403386152,21,56056,"Trey Palmer"
"204",2023111908,3903,6.04724675279446,16.9974764564253,16.9974764564253,20,56056,"Trey Palmer"
"205",2023111908,4016,25.1572009773976,43.690516130916,38.3633845435643,33,56056,"Trey Palmer"
"206",2023112603,219,8.11899948206285,15.6821274527091,9.42196630984522,23,56056,"Trey Palmer"
"207",2023112603,299,22.3893424746962,38.2803233477007,37.2074117842145,19,56056,"Trey Palmer"
"208",2023112603,444,9.80504513784189,12.819555044029,10.3836842298431,26,56056,"Trey Palmer"
"209",2023112603,813,4.86809969905645,18.722124541148,18.722124541148,20,56056,"Trey Palmer"
"210",2023112603,1521,17.8797792708363,86.7924918562464,86.7924918562464,25,56056,"Trey Palmer"
"211",2023112603,2058,22.3030050658455,39.5455030521745,32.6083884867368,20,56056,"Trey Palmer"
"212",2023112603,2717,13.3332530407841,19.9435585030772,19.6843087126255,21,56056,"Trey Palmer"
"213",2023112603,2740,42.5199050738721,63.0337697143088,49.8605195293655,20,56056,"Trey Palmer"
"214",2023112603,3164,10.6032984874206,20.3728433620622,20.3728433620622,23,56056,"Trey Palmer"
"215",2023112603,3199,24.3453181019038,37.016076569287,17.7831225763335,26,56056,"Trey Palmer"
"216",2023112603,3222,36.833711346019,69.2874789511242,69.2874789511242,31,56056,"Trey Palmer"
"217",2023112603,3668,19.9979213519363,83.10820217155,83.10820217155,26,56056,"Trey Palmer"
"218",2023112603,3725,28.1424110522104,62.1893375486183,62.1893375486183,38,56056,"Trey Palmer"
"219",2023112603,3750,6.9613264522235,17.5975624042903,16.1209125933032,26,56056,"Trey Palmer"
"220",2023112603,4004,21.0177129983218,33.3604654689908,29.5171751046663,33,56056,"Trey Palmer"
"221",2023120304,254,23.6454653935595,36.4261689305849,20.5912442751421,18,56056,"Trey Palmer"
"222",2023120304,490,10.1624203061422,16.3490907424597,10.4363331450246,22,56056,"Trey Palmer"
"223",2023120304,538,16.7769683580418,77.640740874325,77.640740874325,27,56056,"Trey Palmer"
"224",2023120304,565,32.320812516612,124.729593623054,124.729593623054,32,56056,"Trey Palmer"
"225",2023120304,1371,20.3581113904889,47.0347077270986,47.0347077270986,25,56056,"Trey Palmer"
"226",2023120304,1626,5.09007156185443,11.2533424448844,11.2533424448844,21,56056,"Trey Palmer"
"227",2023120304,1700,3.43264278061879,4.96777177359596,3.35242555479657,26,56056,"Trey Palmer"
"228",2023120304,1850,0.720816390215147,13.3544535490116,13.3544535490116,22,56056,"Trey Palmer"
"229",2023120304,1880,14.8488347488112,26.6965324538598,23.143640138208,18,56056,"Trey Palmer"
"230",2023120304,1905,19.791376302946,31.7815518596895,26.3049584761442,24,56056,"Trey Palmer"
"231",2023120304,2004,17.0181488350729,26.4871500194858,15.7317988331294,29,56056,"Trey Palmer"
"232",2023120304,2429,50.3032538157361,143.756406802717,143.756406802717,25,56056,"Trey Palmer"
"233",2023120304,2618,39.1914884611194,104.33729607761,77.3041821620224,31,56056,"Trey Palmer"
"234",2023120304,2894,6.33186621382616,13.1759077135895,11.7895184500081,25,56056,"Trey Palmer"
"235",2023120304,3166,21.6781141735377,39.7156786046561,34.4203618354193,31,56056,"Trey Palmer"
"236",2023120304,3367,69.072499558263,173.93536812102,154.625684330108,44,56056,"Trey Palmer"
"237",2023120304,3442,13.0968279237395,36.8146916766297,36.2591345670815,40,56056,"Trey Palmer"
"238",2023120304,3960,4.41246627229087,10.6276247017122,7.22549666886605,18,56056,"Trey Palmer"
"239",2023120304,4035,24.5477008748197,35.8450280479968,22.4783427455599,29,56056,"Trey Palmer"
"240",2023121000,77,5.3981985974058,10.0150512279998,10.0150512279998,26,56056,"Trey Palmer"
"241",2023121000,196,5.188448915354,9.7724660016706,9.68447077459588,24,56056,"Trey Palmer"
"242",2023121000,752,28.4923522478495,89.9679700123759,89.9679700123759,32,56056,"Trey Palmer"
"243",2023121000,1245,9.42788541341403,15.4255484004404,15.4255484004404,26,56056,"Trey Palmer"
"244",2023121000,1523,22.8281563787378,79.787235318014,79.787235318014,34,56056,"Trey Palmer"
"245",2023121000,2449,23.8361929791688,93.2405800789531,93.2405800789531,34,56056,"Trey Palmer"
"246",2023121000,2746,15.5771421576628,25.9338128364867,25.9338128364867,27,56056,"Trey Palmer"
"247",2023121000,2793,48.7777641311857,125.751290309955,98.5789035477338,39,56056,"Trey Palmer"
"248",2023121000,3158,7.53755731436619,11.67690178773,9.95343137760417,28,56056,"Trey Palmer"
"249",2023121000,3578,5.02735044882596,10.0357860395588,6.0201160531632,28,56056,"Trey Palmer"
"250",2023121000,3630,-4.42000244034278,-3.67371988563817,-5.88353854724344,34,56056,"Trey Palmer"
"251",2023121000,3675,38.4646106822186,80.4956215744708,40.9604526548271,60,56056,"Trey Palmer"
"252",2023121000,4119,6.34400168671728,20.5032965489869,20.5032965489869,27,56056,"Trey Palmer"
"253",2023121000,4142,10.3731199180653,23.8081244372925,23.8081244372925,20,56056,"Trey Palmer"
"254",2023121000,4165,26.4905030060016,121.40883131692,121.40883131692,30,56056,"Trey Palmer"
"255",2023121700,56,-0.837517087108256,-0.396789710954738,-1.44090034223088,18,56056,"Trey Palmer"
"256",2023121700,108,65.1553257084283,266.406288021073,266.406288021073,32,56056,"Trey Palmer"
"257",2023121700,182,9.96011056467144,16.9140526476572,16.9140526476572,20,56056,"Trey Palmer"
"258",2023121700,878,19.7886874482843,63.1222002035203,63.1222002035203,28,56056,"Trey Palmer"
"259",2023121700,1566,-0.0167601604737151,0,0,17,56056,"Trey Palmer"
"260",2023121700,1741,31.0631836270805,85.475900443291,85.475900443291,32,56056,"Trey Palmer"
"261",2023121700,2039,15.6255910878999,48.2984521790652,37.5625431836971,33,56056,"Trey Palmer"
"262",2023121700,2062,7.92490432907684,10.5764112149062,8.68190665852088,36,56056,"Trey Palmer"
"263",2023121700,2109,12.9062626706675,21.2280975115557,20.6455178212438,18,56056,"Trey Palmer"
"264",2023121700,2663,19.2083204773071,33.7171119403998,33.7171119403998,24,56056,"Trey Palmer"
"265",2023121700,2710,5.62054600395682,10.8008610030845,10.8008610030845,19,56056,"Trey Palmer"
"266",2023122408,100,22.5207729728707,27.6464364730786,17.4624288643824,23,56056,"Trey Palmer"
"267",2023122408,258,25.9107565290825,108.407812409552,107.632977783178,30,56056,"Trey Palmer"
"268",2023122408,644,8.07484543627072,13.5272071968027,13.2715809329916,21,56056,"Trey Palmer"
"269",2023122408,1220,5.54793265952391,8.68425500101581,5.9670811953491,27,56056,"Trey Palmer"
"270",2023122408,1252,29.1261268925569,95.9925475914058,94.7991934927398,29,56056,"Trey Palmer"
"271",2023122408,1327,11.063988042791,14.350296702633,13.9135871099427,20,56056,"Trey Palmer"
"272",2023122408,1428,33.4835781866463,83.871459604479,66.7948948234007,29,56056,"Trey Palmer"
"273",2023122408,1610,7.15436072731618,11.9169034903986,7.60163971005975,20,56056,"Trey Palmer"
"274",2023122408,1640,7.73360207686826,11.736681861194,11.4008720135925,17,56056,"Trey Palmer"
"275",2023122408,1670,13.7373775927376,56.9855928439923,56.9855928439923,27,56056,"Trey Palmer"
"276",2023122408,1724,13.1793270964503,26.6443140074469,26.6443140074469,22,56056,"Trey Palmer"
"277",2023122408,1747,17.8428951037928,31.0940711412603,26.3546389980158,22,56056,"Trey Palmer"
"278",2023122408,1777,0,0,0,18,56056,"Trey Palmer"
"279",2023122408,1802,24.7403466568612,107.102107049534,107.102107049534,27,56056,"Trey Palmer"
"280",2023122408,2173,18.6585082734247,24.3402752415041,14.7450502047354,25,56056,"Trey Palmer"
"281",2023122408,2536,50.7931043176332,187.974122968716,187.974122968716,35,56056,"Trey Palmer"
